"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"COMPONENTE";"H15";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"CH03";"CH04";"CH05";"CH06";"CH07";"CH08";"CH09";"CH10";"CH11";"CH12";"CH13";"CH14";"CH15";"CH15_COD";"CH16";"CH16_COD";"NIVEL_ED";"ESTADO";"CAT_OCUP";"CAT_INAC";"IMPUTA";"PP02C1";"PP02C2";"PP02C3";"PP02C4";"PP02C5";"PP02C6";"PP02C7";"PP02C8";"PP02E";"PP02H";"PP02I";"PP03C";"PP03D";"PP3E_TOT";"PP3F_TOT";"PP03G";"PP03H";"PP03I";"PP03J";"INTENSI";"PP04A";"PP04B_COD";"PP04B1";"PP04B2";"PP04B3_MES";"PP04B3_ANO";"PP04B3_DIA";"PP04C";"PP04C99";"PP04D_COD";"PP04G";"PP05B2_MES";"PP05B2_ANO";"PP05B2_DIA";"PP05C_1";"PP05C_2";"PP05C_3";"PP05E";"PP05F";"PP05H";"PP06A";"PP06C";"PP06D";"PP06E";"PP06H";"PP07A";"PP07C";"PP07D";"PP07E";"PP07F1";"PP07F2";"PP07F3";"PP07F4";"PP07F5";"PP07G1";"PP07G2";"PP07G3";"PP07G4";"PP07G_59";"PP07H";"PP07I";"PP07J";"PP07K";"PP08D1";"PP08D4";"PP08F1";"PP08F2";"PP08J1";"PP08J2";"PP08J3";"PP09A";"PP09A_ESP";"PP09B";"PP09C";"PP09C_ESP";"PP10A";"PP10C";"PP10D";"PP10E";"PP11A";"PP11B_COD";"PP11B1";"PP11B2_MES";"PP11B2_ANO";"PP11B2_DIA";"PP11C";"PP11C99";"PP11D_COD";"PP11G_ANO";"PP11G_MES";"PP11G_DIA";"PP11L";"PP11L1";"PP11M";"PP11N";"PP11O";"PP11P";"PP11Q";"PP11R";"PP11S";"PP11T";"P21";"DECOCUR";"IDECOCUR";"RDECOCUR";"GDECOCUR";"PDECOCUR";"ADECOCUR";"PONDIIO";"TOT_P12";"P47T";"DECINDR";"IDECINDR";"RDECINDR";"GDECINDR";"PDECINDR";"ADECINDR";"PONDII";"V2_M";"V3_M";"V4_M";"V5_M";"V8_M";"V9_M";"V10_M";"V11_M";"V12_M";"V18_M";"V19_AM";"V21_M";"T_VI";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH"
"TQRMNOSRWHLLQLCDEIJAH00708320";2021;2;1;1;1;1;"S";33;1445;1;1;19/10/1960;60;2;1;1;2;0;7;1;"";1;"";1;"";6;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;45;0;2;0;2;2;2;2;7000;2;0;0;0;0;2;0;"43131";6;0;0;0;1;3;3;1;7;6;1;0;70000;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;70000;"9";"";"9";"9";"";"9";2597;0;191000;"10";"";"10";"10";"";"10";2606;121000;0;0;0;0;0;0;0;0;0;0;0;121000;283500;"10";"";"10";"10";"";"10";141750;"10";"";"10";"10";"";"10";2601
"TQRMNOSRWHLLQLCDEIJAH00708320";2021;2;1;2;1;1;"S";33;1445;2;2;05/10/1959;61;2;1;1;2;0;6;1;"";1;"";1;"";6;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;30;0;2;0;2;2;2;2;7000;2;0;0;0;0;2;0;"10133";6;0;0;0;1;3;3;1;7;5;1;0;70000;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;70000;"9";"";"8";"9";"";"9";2532;0;92500;"10";"";"9";"10";"";"10";2546;21000;0;0;0;0;0;0;0;0;0;0;0;22500;283500;"10";"";"10";"10";"";"10";141750;"10";"";"10";"10";"";"10";2601
"TQRMNOQXPHLOQPCDEIJAH00708321";2021;2;1;1;1;1;"S";33;4966;1;2;02/03/1987;34;2;1;1;2;0;6;2;"02";1;"";1;"";5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;30;0;2;0;2;1;2;2;4811;2;0;0;0;0;11;0;"30333";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;34000;0;0;0;0;0;0;2;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;34000;"5";"";"5";"5";"";"5";5581;0;34000;"6";"";"5";"6";"";"6";6064;0;0;0;0;0;0;0;0;0;0;0;0;0;84000;"7";"";"6";"7";"";"7";28000;"6";"";"6";"6";"";"7";6812
"TQRMNOQXPHLOQPCDEIJAH00708321";2021;2;1;2;1;1;"S";33;4966;2;1;23/03/1985;36;2;1;1;2;0;6;2;"02";1;"";1;"";5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;42;0;2;0;2;2;2;2;6100;2;0;0;0;0;11;0;"36333";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;50000;0;0;0;0;0;0;2;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;50000;"7";"";"7";"7";"";"8";6876;0;50000;"8";"";"7";"8";"";"8";6708;0;0;0;0;0;0;0;0;0;0;0;0;0;84000;"7";"";"6";"7";"";"7";28000;"6";"";"6";"6";"";"7";6812
"TQRMNOQXPHLOQPCDEIJAH00708321";2021;2;1;3;0;1;"S";33;4966;3;2;23/03/2017;4;5;1;2;1;2;1;2;"00";1;"";6;"";7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"";"0";"";"";"0";4966;0;0;"0";"";"0";"";"";"0";4966;0;0;0;0;0;0;0;0;0;0;0;0;0;84000;"7";"";"6";"7";"";"7";28000;"6";"";"6";"6";"";"7";6812
"TQRMNOQXPHLMQQCDEIJAH00708322";2021;2;1;1;1;1;"S";33;5515;1;2;26/10/1977;43;3;4;1;2;0;4;2;"02";1;"";1;"";3;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;52;0;2;0;2;1;3;2;4808;2;0;0;0;0;6;0;"30314";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;2;2;2;2;5;2;2;2;2;5;2;2;1;4;26000;0;0;0;0;0;0;2;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;26000;"4";"";"4";"4";"";"4";5817;0;41000;"7";"";"6";"7";"";"7";6342;0;0;0;0;0;0;0;0;15000;0;0;0;15000;41000;"3";"";"3";"3";"";"3";10250;"2";"";"2";"2";"";"2";8457
"TQRMNOQXPHLMQQCDEIJAH00708322";2021;2;1;2;1;1;"S";33;5515;3;1;24/01/2006;15;5;1;1;1;1;4;2;"03";1;"";1;"";3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"";"0";"";"";"0";5515;0;0;"0";"";"0";"";"";"0";5515;0;0;0;0;0;0;0;0;0;0;0;0;0;41000;"3";"";"3";"3";"";"3";10250;"2";"";"2";"2";"";"2";8457
"TQRMNOQXPHLMQQCDEIJAH00708322";2021;2;1;3;1;1;"S";33;5515;3;1;14/05/2007;14;5;1;1;1;1;4;2;"02";1;"";1;"";3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"";"0";"";"";"0";5515;0;0;"0";"";"0";"";"";"0";5515;0;0;0;0;0;0;0;0;0;0;0;0;0;41000;"3";"";"3";"3";"";"3";10250;"2";"";"2";"2";"";"2";8457
"TQRMNOQXPHLMQQCDEIJAH00708322";2021;2;1;4;0;1;"S";33;5515;3;1;16/06/2016;5;5;1;2;1;1;1;2;"00";1;"";6;"";7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"";"0";"";"";"0";5515;0;0;"0";"";"0";"";"";"0";5515;0;0;0;0;0;0;0;0;0;0;0;0;0;41000;"3";"";"3";"3";"";"3";10250;"2";"";"2";"2";"";"2";8457
"TQRMNORPRHLOQUCDEIJAH00708323";2021;2;1;1;1;1;"S";33;6008;1;2;17/08/1979;41;3;4;1;2;0;4;1;"";1;"";1;"";4;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"";"0";"";"";"0";6008;0;-9;"12";"";"12";"12";"";"12";0;0;0;0;0;0;0;0;0;-9;0;0;0;-9;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0
"TQRMNORPRHLOQUCDEIJAH00708323";2021;2;1;2;0;1;"S";33;6008;3;1;01/05/2013;8;5;1;1;1;2;2;2;"02";1;"";1;"";1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"";"0";"";"";"0";6008;0;0;"0";"";"0";"";"";"0";6008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0
"TQRMNOQRVHJLRNCDEIJAH00708324";2021;2;1;1;1;1;"S";33;915;1;2;25/11/1962;58;3;4;1;2;0;6;1;"";1;"";1;"";6;2;3;0;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";4;1;0;2;2;4807;2;0;0;0;99;9;"30313";0;2;0;0;1;3;2;4;0;0;0;0;2;0;"0";"";"0";"";"";"0";915;0;-9;"12";"";"12";"12";"";"12";0;0;0;0;0;0;0;0;0;-9;0;0;0;-9;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0
"TQRMNOTRPHJORSCDEIJAH00663228";2021;2;1;1;1;1;"S";33;8647;1;1;18/02/1972;49;5;1;1;2;0;4;2;"03";3;"54";1;"";3;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;18;0;2;0;2;2;2;2;4000;2;0;0;0;0;1;0;"72113";8;0;0;0;1;3;3;1;7;6;2;32000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;32000;"5";"";"5";"5";"";"5";12778;0;32000;"6";"";"5";"5";"";"6";12014;0;0;0;0;0;0;0;0;0;0;0;0;0;32000;"2";"";"2";"2";"";"2";32000;"7";"";"7";"7";"";"8";11114
"TQRMNOPTVHLOLNCDEGKDB00708325";2021;2;1;1;1;43;"N";14;109;1;2;18/07/1969;51;1;3;1;2;0;4;2;"01";2;"";1;"";3;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;12;0;2;0;2;2;2;2;9700;1;1;0;10;0;0;0;"55314";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;5;2;2;2;2;5;2;2;1;4;-9;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;-9;"12";"12";"12";"0";"12";"12";0;0;-9;"12";"12";"12";"0";"12";"12";0;16000;0;0;0;0;0;0;0;0;0;0;0;16000;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOPTVHLOLNCDEGKDB00708325";2021;2;1;2;1;43;"N";14;109;2;1;02/09/1971;49;1;4;1;2;0;2;1;"";1;"";1;"";2;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;40;0;1;1;1;1;2;2;4000;2;0;0;0;0;7;0;"72313";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;9;4;2;2;2;2;5;2;2;2;2;5;2;2;1;4;32000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;32000;"5";"6";"5";"0";"6";"6";135;0;32000;"5";"6";"6";"0";"6";"7";129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOPTVHLOLNCDEGKDB00708325";2021;2;1;3;1;43;"N";14;109;3;2;27/09/2003;17;5;4;1;1;1;4;2;"04";1;"";1;"";3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";109;0;0;"0";"0";"0";"0";"0";"0";109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOPQTHLOKOCDEHJGH00708326";2021;2;1;1;1;40;"S";23;180;1;2;06/08/1978;42;1;4;1;2;0;4;1;"";2;"";1;"";4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;2;2;25;27;1;1;1;1;3;2;9700;1;2;0;1;0;0;0;"55314";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;0;2;2;2;2;5;2;2;1;4;7000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;7000;"1";"1";"1";"1";"";"2";180;12000;19000;"3";"3";"4";"3";"";"4";180;0;0;0;0;0;0;0;0;0;0;0;0;0;77500;"7";"7";"8";"6";"";"7";15500;"3";"4";"5";"3";"";"5";179
"TQRMNOPQTHLOKOCDEHJGH00708326";2021;2;1;2;1;40;"S";23;180;2;1;22/08/1974;46;1;4;1;2;0;2;1;"";2;"";1;"";2;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;40;0;1;1;1;1;2;2;4000;2;0;0;0;0;2;0;"72313";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;2;2;2;2;5;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"";"";"0";180;15000;15000;"2";"2";"3";"2";"";"3";180;0;0;0;0;0;0;0;0;0;0;0;0;0;77500;"7";"7";"8";"6";"";"7";15500;"3";"4";"5";"3";"";"5";179
"TQRMNOPQTHLOKOCDEHJGH00708326";2021;2;1;3;1;40;"S";23;180;3;1;12/06/1998;23;5;4;1;2;0;4;2;"04";1;"";1;"";3;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;2;2;40;16;2;0;1;1;3;2;4000;2;0;0;0;0;5;0;"72314";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;9;4;2;2;2;2;5;2;2;2;2;5;2;2;1;4;10000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;10000;"2";"2";"2";"2";"";"3";180;30000;40000;"6";"7";"8";"6";"";"8";180;0;0;0;0;0;0;0;0;0;0;0;0;0;77500;"7";"7";"8";"6";"";"7";15500;"3";"4";"5";"3";"";"5";179
"TQRMNOPQTHLOKOCDEHJGH00708326";2021;2;1;4;1;40;"S";23;180;3;1;12/08/1999;21;5;4;1;2;0;4;1;"";1;"";1;"";4;1;4;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;15;0;2;0;1;1;2;2;4803;2;0;0;0;0;4;0;"30314";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"";"";"0";180;2000;2000;"1";"1";"1";"1";"";"1";179;0;0;0;0;0;0;0;0;0;0;0;0;0;77500;"7";"7";"8";"6";"";"7";15500;"3";"4";"5";"3";"";"5";179
"TQRMNOPQTHLOKOCDEHJGH00708326";2021;2;1;5;1;40;"S";23;180;3;1;26/03/2003;18;5;4;1;1;1;4;2;"01";1;"";1;"";3;1;4;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;15;0;2;0;2;2;2;2;4803;2;0;0;0;0;4;0;"30314";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"";"";"0";180;1500;1500;"1";"1";"1";"1";"";"1";179;0;0;0;0;0;0;0;0;0;0;0;0;0;77500;"7";"7";"8";"6";"";"7";15500;"3";"4";"5";"3";"";"5";179
"TQSMNOQUXHLOKOCDEHJGH00708327";2021;2;1;1;1;40;"S";23;188;1;2;13/05/1952;69;4;1;1;2;0;2;1;"";3;"10";1;"";2;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;30;0;2;0;2;2;2;1;8600;2;0;0;0;0;8;0;"56314";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;20000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;20000;"3";"3";"4";"3";"";"5";188;0;20000;"4";"4";"5";"4";"";"5";188;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;"1";"1";"1";"1";"";"1";20000;"5";"5";"7";"4";"";"6";187
"TQRMNOQUXHLOKOCDEHJGH00708328";2021;2;1;1;1;40;"S";23;188;1;2;22/09/1944;76;5;1;1;2;0;2;1;"";3;"10";1;"";2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"";"";"0";188;0;21400;"4";"4";"5";"4";"";"5";188;19900;0;0;0;0;0;0;0;0;0;0;0;21400;21400;"1";"2";"2";"1";"";"2";21400;"5";"6";"7";"5";"";"7";186
"TQRMNOQVPHLOLNCDEGKDB00708329";2021;2;1;1;1;43;"N";14;105;1;2;04/11/1956;64;3;3;1;2;0;2;2;"03";1;"";1;"";1;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";105;0;9000;"1";"1";"1";"0";"1";"2";110;9000;0;0;0;0;0;0;0;0;0;0;0;9000;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOQVPHLOLNCDEGKDB00708329";2021;2;1;2;1;43;"N";14;105;3;1;22/04/1979;41;1;4;1;2;0;4;2;"03";1;"";1;"";3;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;18;0;1;1;1;1;1;2;4502;2;0;0;0;0;1;0;"82113";1;0;0;0;1;1;1;2;7;6;2;-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;-9;"12";"12";"12";"0";"12";"12";0;0;-9;"12";"12";"12";"0";"12";"12";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOQVPHLOLNCDEGKDB00708329";2021;2;1;3;1;43;"N";14;105;4;2;20/06/1980;40;1;4;1;2;0;4;2;"03";1;"";1;"";3;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";105;0;10800;"2";"2";"2";"0";"2";"2";111;0;0;0;10800;0;0;0;0;0;0;0;0;10800;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOQVPHLOLNCDEGKDB00708329";2021;2;1;4;0;43;"N";14;105;5;2;16/08/2014;6;5;3;1;1;1;2;2;"01";1;"";1;"";1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";105;0;0;"0";"0";"0";"0";"0";"0";105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOQPTHKMLMCDEGKDB00657870";2021;2;1;1;1;43;"N";14;106;1;2;05/08/1940;80;4;1;1;2;0;2;1;"";3;"18";1;"";2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";106;0;37000;"6";"7";"6";"0";"7";"7";115;37000;0;0;0;0;0;0;0;0;0;0;0;37000;57000;"5";"6";"6";"0";"5";"7";28500;"7";"7";"7";"0";"7";"8";160
"TQRMNOQPTHKMLMCDEGKDB00657870";2021;2;1;2;1;43;"N";14;106;8;2;22/01/1950;71;4;1;1;2;0;2;1;"";3;"18";1;"";2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";106;0;20000;"3";"3";"3";"0";"3";"4";118;20000;0;0;0;0;0;0;0;0;0;0;0;20000;57000;"5";"6";"6";"0";"5";"7";28500;"7";"7";"7";"0";"7";"8";160
"TQRMNOPPYHJKLNCDEGKDB00661173";2021;2;1;1;1;43;"N";14;107;1;1;18/12/1976;44;2;1;1;2;0;4;1;"";1;"";1;"";4;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;65;0;2;0;2;2;3;2;4803;2;0;0;0;0;3;0;"5002";1;0;0;0;1;1;3;0;7;6;2;80000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;80000;"9";"10";"10";"0";"10";"10";114;0;80000;"9";"10";"10";"0";"10";"10";122;0;0;0;0;0;0;0;0;0;0;0;0;0;115000;"8";"9";"9";"0";"9";"10";38333,33;"8";"8";"8";"0";"8";"9";156
"TQRMNOPPYHJKLNCDEGKDB00661173";2021;2;1;2;1;43;"N";14;107;2;2;08/07/1977;43;2;1;1;2;0;4;1;"";3;"6";1;"";4;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;20;0;1;1;2;2;1;2;9602;2;0;0;0;0;1;0;"57113";1;0;0;0;1;1;3;1;7;6;2;35000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;35000;"6";"6";"6";"0";"6";"6";138;0;35000;"6";"6";"6";"0";"6";"7";154;0;0;0;0;0;0;0;0;0;0;0;0;0;115000;"8";"9";"9";"0";"9";"10";38333,33;"8";"8";"8";"0";"8";"9";156
"TQRMNOPPYHJKLNCDEGKDB00661173";2021;2;1;3;1;43;"N";14;107;3;2;13/05/2003;17;5;1;1;1;2;4;2;"02";1;"";1;"";3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";107;0;0;"0";"0";"0";"0";"0";"0";107;0;0;0;0;0;0;0;0;0;0;0;0;0;115000;"8";"9";"9";"0";"9";"10";38333,33;"8";"8";"8";"0";"8";"9";156
"TQRMNOQTTHJKLNCDEGKDB00661461";2021;2;1;1;1;43;"N";14;84;1;2;07/09/1994;26;5;1;1;1;1;6;2;"03";1;"";1;"";5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;45;0;2;0;2;2;2;2;6900;2;0;0;0;0;5;0;"20333";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;2;2;2;2;5;1;1;1;1;0;2;1;1;3;23000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;23000;"4";"4";"4";"0";"4";"4";90;0;23000;"4";"4";"4";"0";"4";"5";106;0;0;0;0;0;0;0;0;0;0;0;0;0;23000;"2";"2";"2";"0";"2";"2";23000;"6";"6";"6";"0";"6";"7";111
"TQRMNOQTWHJKLNCDEGKDB00661463";2021;2;1;1;1;43;"N";14;100;1;2;26/06/1985;35;1;1;1;2;0;8;1;"";1;"";1;"";6;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;25;0;2;0;2;2;2;2;6900;2;0;0;0;0;1;0;"11131";1;0;0;0;1;2;1;1;7;5;2;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;30000;"5";"5";"4";"0";"5";"6";124;0;30000;"5";"6";"5";"0";"6";"6";142;0;0;0;0;0;0;0;0;0;0;0;0;0;55000;"5";"5";"5";"0";"5";"6";11000;"2";"2";"2";"0";"2";"3";141
"TQRMNOQTWHJKLNCDEGKDB00661463";2021;2;1;2;1;43;"N";14;100;2;1;10/07/1985;35;1;1;1;2;0;7;1;"";1;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;42;0;2;0;2;2;2;2;6900;2;0;0;0;0;3;0;"10333";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;9;4;2;2;2;2;5;2;2;1;1;0;2;1;1;3;25000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;25000;"4";"4";"4";"0";"4";"5";119;0;25000;"5";"5";"5";"0";"5";"6";134;0;0;0;0;0;0;0;0;0;0;0;0;0;55000;"5";"5";"5";"0";"5";"6";11000;"2";"2";"2";"0";"2";"3";141
